viewer,title,rating
u030,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u030,"Lord of the Rings: The Return of the King, The (2003)",4.0
u030,"Lord of the Rings: The Two Towers, The (2002)",4.0
u030,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.5
u030,Shrek (2001),4.0
u030,Star Wars: Episode IV - A New Hope (1977),5.0
u030,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u030,Terminator 2: Judgment Day (1991),4.5
u030,"Terminator, The (1984)",4.0
u031,Alien (1979),4.0
u031,American Beauty (1999),4.0
u031,Apocalypse Now (1979),4.0
u031,"Clockwork Orange, A (1971)",4.5
u031,Fargo (1996),4.0
u031,Fight Club (1999),4.5
u031,"Godfather, The (1972)",5.0
u031,"Godfather: Part II, The (1974)",4.5
u031,Goodfellas (1990),5.0
u031,Inception (2010),4.0
u031,"Matrix, The (1999)",4.0
u031,Memento (2000),4.5
u031,Monty Python and the Holy Grail (1975),5.0
u031,Office Space (1999),4.0
u031,Pulp Fiction (1994),4.5
u031,Reservoir Dogs (1992),4.5
u031,"Sixth Sense, The (1999)",4.0
u031,Star Wars: Episode IV - A New Hope (1977),4.0
u031,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u031,Trainspotting (1996),4.5
u032,Aliens (1986),4.0
u032,"Fugitive, The (1993)",4.0
u032,Full Metal Jacket (1987),4.0
u032,"Godfather, The (1972)",5.0
u032,"Godfather: Part II, The (1974)",5.0
u032,Indiana Jones and the Last Crusade (1989),5.0
u032,Jurassic Park (1993),5.0
u032,"Matrix, The (1999)",4.0
u032,Men in Black (a.k.a. MIB) (1997),4.0
u032,"Princess Bride, The (1987)",4.0
u032,Saving Private Ryan (1998),5.0
u032,Speed (1994),4.0
u032,Star Wars: Episode IV - A New Hope (1977),5.0
u032,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u032,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u032,Terminator 2: Judgment Day (1991),5.0
u032,"Terminator, The (1984)",4.0
u033,Alien (1979),5.0
u033,Aliens (1986),4.5
u033,Apollo 13 (1995),4.0
u033,Batman Begins (2005),5.0
u033,"Beautiful Mind, A (2001)",4.5
u033,"Bourne Identity, The (2002)",5.0
u033,Catch Me If You Can (2002),4.5
u033,"Dark Knight, The (2008)",5.0
u033,"Departed, The (2006)",4.0
u033,Donnie Darko (2001),5.0
u033,Fight Club (1999),5.0
u033,"Godfather, The (1972)",4.0
u033,"Godfather: Part II, The (1974)",4.0
u033,"Green Mile, The (1999)",4.0
u033,Inception (2010),4.5
u033,Kill Bill: Vol. 1 (2003),4.5
u033,"Matrix, The (1999)",4.5
u033,Memento (2000),5.0
u033,Mission: Impossible (1996),4.5
u033,"Monsters, Inc. (2001)",4.0
u033,Ocean's Eleven (2001),4.5
u033,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u033,"Shawshank Redemption, The (1994)",5.0
u033,"Shining, The (1980)",4.0
u033,"Silence of the Lambs, The (1991)",5.0
u033,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
u033,"Usual Suspects, The (1995)",4.5
u034,Back to the Future (1985),4.0
u034,Braveheart (1995),4.5
u034,Die Hard (1988),4.0
u034,Forrest Gump (1994),4.5
u034,Gladiator (2000),4.5
u034,Independence Day (a.k.a. ID4) (1996),4.0
u034,Indiana Jones and the Last Crusade (1989),4.5
u034,Jurassic Park (1993),4.0
u034,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u034,"Lord of the Rings: The Return of the King, The (2003)",4.0
u034,"Matrix, The (1999)",4.0
u034,Men in Black (a.k.a. MIB) (1997),4.0
u034,Mission: Impossible (1996),4.0
u034,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5
u034,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.5
u034,Shrek (2001),4.0
u034,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u034,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u034,Terminator 2: Judgment Day (1991),4.5
u034,True Lies (1994),4.0
u035,2001: A Space Odyssey (1968),5.0
u035,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u035,Blade Runner (1982),4.5
u035,Braveheart (1995),4.0
u035,"Clockwork Orange, A (1971)",4.0
u035,"Dark Knight, The (2008)",5.0
u035,Forrest Gump (1994),4.5
u035,Full Metal Jacket (1987),5.0
u035,Gladiator (2000),5.0
u035,Inception (2010),5.0
u035,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u035,"Lord of the Rings: The Return of the King, The (2003)",4.5
u035,Memento (2000),4.5
u035,Saving Private Ryan (1998),5.0
u035,"Shawshank Redemption, The (1994)",5.0
u035,"Shining, The (1980)",5.0
u035,"Sixth Sense, The (1999)",4.0
u035,"Truman Show, The (1998)",5.0
u036,Aliens (1986),4.0
u036,Apocalypse Now (1979),5.0
u036,Apollo 13 (1995),5.0
u036,Babe (1995),4.0
u036,Casablanca (1942),4.0
u036,Dances with Wolves (1990),4.0
u036,Fargo (1996),5.0
u036,Forrest Gump (1994),5.0
u036,"Fugitive, The (1993)",4.0
u036,"Godfather, The (1972)",4.0
u036,Monty Python and the Holy Grail (1975),4.0
u036,One Flew Over the Cuckoo's Nest (1975),4.0
u036,"Princess Bride, The (1987)",4.0
u036,Pulp Fiction (1994),4.0
u036,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u036,Schindler's List (1993),5.0
u036,"Shawshank Redemption, The (1994)",5.0
u036,"Shining, The (1980)",4.0
u036,"Silence of the Lambs, The (1991)",5.0
u036,Speed (1994),4.0
u036,Star Wars: Episode IV - A New Hope (1977),4.0
u036,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u036,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u036,"Usual Suspects, The (1995)",4.0
u036,Willy Wonka & the Chocolate Factory (1971),4.0
u037,Aladdin (1992),4.0
u037,American Beauty (1999),4.0
u037,Batman Begins (2005),4.0
u037,Beauty and the Beast (1991),4.0
u037,"Bourne Identity, The (2002)",4.5
u037,Dances with Wolves (1990),4.0
u037,"Dark Knight, The (2008)",4.5
u037,E.T. the Extra-Terrestrial (1982),4.0
u037,Eternal Sunshine of the Spotless Mind (2004),4.5
u037,Finding Nemo (2003),4.5
u037,Forrest Gump (1994),4.0
u037,"Fugitive, The (1993)",4.0
u037,Gladiator (2000),4.0
u037,Groundhog Day (1993),4.0
u037,Inception (2010),4.0
u037,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u037,"Lord of the Rings: The Return of the King, The (2003)",4.0
u037,"Lord of the Rings: The Two Towers, The (2002)",4.0
u037,"Matrix, The (1999)",4.5
u037,Memento (2000),4.5
u037,Mission: Impossible (1996),4.5
u037,"Monsters, Inc. (2001)",4.0
u037,Ocean's Eleven (2001),4.5
u037,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u037,"Shawshank Redemption, The (1994)",4.5
u037,Shrek (2001),4.0
u037,"Sixth Sense, The (1999)",4.0
u037,Star Wars: Episode IV - A New Hope (1977),4.5
u037,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u037,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u037,Toy Story (1995),4.0
u038,"Beautiful Mind, A (2001)",4.5
u038,"Bourne Identity, The (2002)",4.5
u038,Catch Me If You Can (2002),4.0
u038,"Dark Knight, The (2008)",5.0
u038,"Departed, The (2006)",4.0
u038,Donnie Darko (2001),4.5
u038,Inception (2010),4.5
u038,Kill Bill: Vol. 1 (2003),4.5
u038,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u038,"Lord of the Rings: The Return of the King, The (2003)",5.0
u038,"Lord of the Rings: The Two Towers, The (2002)",5.0
u038,Memento (2000),4.0
u038,Ocean's Eleven (2001),4.5
u038,One Flew Over the Cuckoo's Nest (1975),5.0
u038,Schindler's List (1993),4.0
u038,"Shawshank Redemption, The (1994)",5.0
u038,"Usual Suspects, The (1995)",5.0
u039,Aladdin (1992),4.0
u039,Apollo 13 (1995),5.0
u039,Babe (1995),5.0
u039,Braveheart (1995),5.0
u039,Dances with Wolves (1990),5.0
u039,E.T. the Extra-Terrestrial (1982),5.0
u039,Forrest Gump (1994),5.0
u039,Good Will Hunting (1997),5.0
u039,Groundhog Day (1993),5.0
u039,Jurassic Park (1993),5.0
u039,Men in Black (a.k.a. MIB) (1997),5.0
u039,Mission: Impossible (1996),4.0
u039,Saving Private Ryan (1998),5.0
u039,Schindler's List (1993),5.0
u039,"Shawshank Redemption, The (1994)",4.0
u039,"Silence of the Lambs, The (1991)",5.0
u039,Star Wars: Episode IV - A New Hope (1977),5.0
u039,True Lies (1994),5.0
u040,2001: A Space Odyssey (1968),5.0
u040,Alien (1979),4.0
u040,Aliens (1986),4.5
u040,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u040,Apocalypse Now (1979),5.0
u040,Babe (1995),4.0
u040,Back to the Future (1985),5.0
u040,Blade Runner (1982),5.0
u040,"Bourne Identity, The (2002)",5.0
u040,"Clockwork Orange, A (1971)",5.0
u040,Die Hard (1988),5.0
u040,Donnie Darko (2001),4.0
u040,Eternal Sunshine of the Spotless Mind (2004),5.0
u040,Fargo (1996),4.5
u040,"Godfather: Part II, The (1974)",5.0
u040,L.A. Confidential (1997),4.0
u040,"Lord of the Rings: The Two Towers, The (2002)",4.5
u040,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.5
u040,"Matrix, The (1999)",5.0
u040,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u040,Reservoir Dogs (1992),5.0
u040,Saving Private Ryan (1998),5.0
u040,Star Wars: Episode IV - A New Hope (1977),5.0
u040,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u040,Star Wars: Episode VI - Return of the Jedi (1983),4.5
u040,Terminator 2: Judgment Day (1991),4.0
u040,"Terminator, The (1984)",5.0
u040,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
u041,Alien (1979),5.0
u041,Aliens (1986),5.0
u041,American Beauty (1999),5.0
u041,Apollo 13 (1995),5.0
u041,Babe (1995),5.0
u041,Braveheart (1995),5.0
u041,E.T. the Extra-Terrestrial (1982),4.0
u041,Gladiator (2000),4.0
u041,"Godfather, The (1972)",4.0
u041,"Godfather: Part II, The (1974)",4.0
u041,Indiana Jones and the Last Crusade (1989),4.0
u041,Jurassic Park (1993),5.0
u041,L.A. Confidential (1997),5.0
u041,"Matrix, The (1999)",4.0
u041,Pulp Fiction (1994),5.0
u041,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u041,Reservoir Dogs (1992),5.0
u041,Saving Private Ryan (1998),4.0
u041,Schindler's List (1993),5.0
u041,Speed (1994),5.0
u041,Star Wars: Episode IV - A New Hope (1977),5.0
u041,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u041,Terminator 2: Judgment Day (1991),5.0
u041,Toy Story (1995),5.0
u041,"Usual Suspects, The (1995)",5.0
u042,Alien (1979),4.5
u042,"Beautiful Mind, A (2001)",4.0
u042,Die Hard (1988),5.0
u042,Fargo (1996),4.0
u042,Forrest Gump (1994),5.0
u042,Good Will Hunting (1997),4.0
u042,Inception (2010),4.0
u042,"Incredibles, The (2004)",5.0
u042,Memento (2000),4.0
u042,One Flew Over the Cuckoo's Nest (1975),4.5
u042,"Princess Bride, The (1987)",5.0
u042,"Shining, The (1980)",5.0
u042,Shrek (2001),5.0
u042,"Silence of the Lambs, The (1991)",4.5
u042,Toy Story (1995),4.5
u043,Aladdin (1992),4.0
u043,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u043,Beauty and the Beast (1991),5.0
u043,Fargo (1996),4.0
u043,Finding Nemo (2003),4.0
u043,Forrest Gump (1994),4.0
u043,Groundhog Day (1993),4.0
u043,"Incredibles, The (2004)",4.0
u043,Independence Day (a.k.a. ID4) (1996),4.0
u043,"Lion King, The (1994)",4.0
u043,"Lord of the Rings: The Two Towers, The (2002)",4.0
u043,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.0
u043,Memento (2000),4.0
u043,"Monsters, Inc. (2001)",4.0
u043,Monty Python and the Holy Grail (1975),4.5
u043,Schindler's List (1993),4.5
u043,Shrek (2001),4.5
u044,Aladdin (1992),4.5
u044,American Beauty (1999),4.0
u044,"Beautiful Mind, A (2001)",4.0
u044,Catch Me If You Can (2002),4.0
u044,"Dark Knight, The (2008)",4.0
u044,"Departed, The (2006)",4.5
u044,Donnie Darko (2001),4.0
u044,Fight Club (1999),5.0
u044,Finding Nemo (2003),4.0
u044,Forrest Gump (1994),5.0
u044,Good Will Hunting (1997),4.0
u044,Inception (2010),4.5
u044,Ocean's Eleven (2001),4.5
u044,"Shawshank Redemption, The (1994)",4.5
u044,"Truman Show, The (1998)",4.0
u045,Apollo 13 (1995),4.0
u045,Back to the Future (1985),4.0
u045,"Dark Knight, The (2008)",5.0
u045,"Green Mile, The (1999)",5.0
u045,Inception (2010),4.5
u045,Independence Day (a.k.a. ID4) (1996),5.0
u045,Jurassic Park (1993),5.0
u045,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u045,"Lord of the Rings: The Return of the King, The (2003)",5.0
u045,"Lord of the Rings: The Two Towers, The (2002)",5.0
u045,"Matrix, The (1999)",5.0
u045,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u045,Saving Private Ryan (1998),5.0
u045,Seven (a.k.a. Se7en) (1995),5.0
u045,"Silence of the Lambs, The (1991)",4.0
u045,Star Wars: Episode IV - A New Hope (1977),5.0
u045,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u045,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u045,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0
u045,"Usual Suspects, The (1995)",5.0
u046,Aladdin (1992),4.0
u046,Aliens (1986),5.0
u046,Apocalypse Now (1979),5.0
u046,Beauty and the Beast (1991),4.0
u046,"Fugitive, The (1993)",4.0
u046,Full Metal Jacket (1987),5.0
u046,Gladiator (2000),5.0
u046,Jurassic Park (1993),5.0
u046,L.A. Confidential (1997),4.0
u046,"Lion King, The (1994)",4.0
u046,Men in Black (a.k.a. MIB) (1997),4.0
u046,Pulp Fiction (1994),5.0
u046,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u046,Saving Private Ryan (1998),5.0
u046,"Silence of the Lambs, The (1991)",5.0
u046,Star Wars: Episode IV - A New Hope (1977),5.0
u046,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u046,Terminator 2: Judgment Day (1991),5.0
u046,"Terminator, The (1984)",5.0
u046,"Truman Show, The (1998)",4.0
u046,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0
u047,Aladdin (1992),4.0
u047,Apollo 13 (1995),4.0
u047,Beauty and the Beast (1991),4.0
u047,Braveheart (1995),5.0
u047,Dances with Wolves (1990),4.0
u047,Forrest Gump (1994),4.0
u047,"Fugitive, The (1993)",4.0
u047,Jurassic Park (1993),4.0
u047,"Lion King, The (1994)",4.0
u047,Pulp Fiction (1994),4.0
u047,Schindler's List (1993),5.0
u047,Seven (a.k.a. Se7en) (1995),4.0
u047,"Shawshank Redemption, The (1994)",5.0
u047,"Silence of the Lambs, The (1991)",5.0
u047,Terminator 2: Judgment Day (1991),4.0
u047,True Lies (1994),4.0
u047,"Usual Suspects, The (1995)",4.0
u048,American History X (1998),4.0
u048,Back to the Future (1985),4.0
u048,"Beautiful Mind, A (2001)",5.0
u048,"Bourne Identity, The (2002)",4.0
u048,Catch Me If You Can (2002),4.5
u048,"Dark Knight, The (2008)",4.5
u048,"Departed, The (2006)",4.0
u048,Finding Nemo (2003),4.0
u048,Forrest Gump (1994),4.0
u048,Gladiator (2000),5.0
u048,"Green Mile, The (1999)",5.0
u048,Inception (2010),4.0
u048,"Incredibles, The (2004)",4.0
u048,"Lion King, The (1994)",5.0
u048,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u048,"Lord of the Rings: The Return of the King, The (2003)",5.0
u048,"Lord of the Rings: The Two Towers, The (2002)",4.5
u048,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0
u048,"Matrix, The (1999)",4.0
u048,Men in Black (a.k.a. MIB) (1997),4.0
u048,"Monsters, Inc. (2001)",4.5
u048,Ocean's Eleven (2001),5.0
u048,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u048,Pulp Fiction (1994),4.0
u048,"Shawshank Redemption, The (1994)",4.5
u048,Shrek (2001),4.0
u048,WALL·E (2008),4.0
u049,Alien (1979),5.0
u049,Aliens (1986),5.0
u049,Apocalypse Now (1979),5.0
u049,Back to the Future (1985),5.0
u049,Catch Me If You Can (2002),4.5
u049,"Dark Knight, The (2008)",4.0
u049,"Departed, The (2006)",5.0
u049,Fargo (1996),5.0
u049,Fight Club (1999),5.0
u049,Finding Nemo (2003),4.5
u049,Forrest Gump (1994),5.0
u049,Full Metal Jacket (1987),5.0
u049,"Godfather, The (1972)",5.0
u049,Goodfellas (1990),5.0
u049,Groundhog Day (1993),5.0
u049,Inception (2010),4.5
u049,Independence Day (a.k.a. ID4) (1996),4.0
u049,Jurassic Park (1993),4.0
u049,"Matrix, The (1999)",5.0
u049,"Monsters, Inc. (2001)",5.0
u049,Monty Python and the Holy Grail (1975),5.0
u049,Ocean's Eleven (2001),4.0
u049,Office Space (1999),5.0
u049,"Princess Bride, The (1987)",5.0
u049,Pulp Fiction (1994),5.0
u049,Reservoir Dogs (1992),5.0
u049,Seven (a.k.a. Se7en) (1995),4.5
u049,"Shawshank Redemption, The (1994)",5.0
u049,"Silence of the Lambs, The (1991)",5.0
u049,"Sixth Sense, The (1999)",5.0
u049,Star Wars: Episode IV - A New Hope (1977),5.0
u049,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u049,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u049,Taxi Driver (1976),5.0
u049,Terminator 2: Judgment Day (1991),5.0
u049,Trainspotting (1996),5.0
u049,"Truman Show, The (1998)",5.0
u049,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0
u049,"Usual Suspects, The (1995)",5.0
u049,WALL·E (2008),5.0
u049,Willy Wonka & the Chocolate Factory (1971),5.0
u050,American Beauty (1999),5.0
u050,American History X (1998),4.5
u050,"Beautiful Mind, A (2001)",4.0
u050,Eternal Sunshine of the Spotless Mind (2004),5.0
u050,Fargo (1996),5.0
u050,Finding Nemo (2003),5.0
u050,Forrest Gump (1994),5.0
u050,"Green Mile, The (1999)",4.5
u050,L.A. Confidential (1997),4.0
u050,Memento (2000),4.5
u050,Pulp Fiction (1994),4.5
u050,"Shawshank Redemption, The (1994)",4.5
u050,"Silence of the Lambs, The (1991)",4.0
u050,Star Wars: Episode IV - A New Hope (1977),4.0
u050,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u050,Star Wars: Episode VI - Return of the Jedi (1983),4.5
u050,Toy Story (1995),4.0
u050,"Usual Suspects, The (1995)",4.5
u051,American Beauty (1999),5.0
u051,Back to the Future (1985),5.0
u051,Batman Begins (2005),4.0
u051,"Beautiful Mind, A (2001)",4.0
u051,Braveheart (1995),4.5
u051,"Clockwork Orange, A (1971)",4.5
u051,"Dark Knight, The (2008)",4.0
u051,"Departed, The (2006)",4.0
u051,Donnie Darko (2001),4.5
u051,Eternal Sunshine of the Spotless Mind (2004),4.5
u051,Fight Club (1999),5.0
u051,Forrest Gump (1994),5.0
u051,"Godfather, The (1972)",4.5
u051,"Godfather: Part II, The (1974)",4.5
u051,"Green Mile, The (1999)",4.0
u051,Groundhog Day (1993),4.5
u051,Inception (2010),4.0
u051,Kill Bill: Vol. 1 (2003),4.5
u051,"Matrix, The (1999)",5.0
u051,Memento (2000),4.0
u051,Men in Black (a.k.a. MIB) (1997),4.0
u051,One Flew Over the Cuckoo's Nest (1975),5.0
u051,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u051,Pulp Fiction (1994),4.5
u051,"Shawshank Redemption, The (1994)",4.0
u051,"Silence of the Lambs, The (1991)",4.0
u051,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u051,Terminator 2: Judgment Day (1991),4.0
u051,"Terminator, The (1984)",4.0
u051,WALL·E (2008),4.0
u052,American Beauty (1999),4.5
u052,Batman Begins (2005),4.5
u052,"Bourne Identity, The (2002)",4.0
u052,Braveheart (1995),4.0
u052,Fight Club (1999),4.0
u052,Full Metal Jacket (1987),4.0
u052,Gladiator (2000),4.5
u052,Kill Bill: Vol. 1 (2003),4.5
u052,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5
u052,"Lord of the Rings: The Return of the King, The (2003)",4.5
u052,"Lord of the Rings: The Two Towers, The (2002)",4.5
u052,"Matrix, The (1999)",4.5
u052,Mission: Impossible (1996),4.0
u052,"Monsters, Inc. (2001)",4.0
u052,Ocean's Eleven (2001),4.0
u052,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u052,"Princess Bride, The (1987)",5.0
u052,Saving Private Ryan (1998),4.5
u052,Star Wars: Episode IV - A New Hope (1977),4.0
u052,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u052,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u052,Willy Wonka & the Chocolate Factory (1971),4.0
u053,Alien (1979),4.5
u053,Blade Runner (1982),4.0
u053,"Dark Knight, The (2008)",4.0
u053,Fargo (1996),4.0
u053,"Godfather, The (1972)",4.0
u053,"Godfather: Part II, The (1974)",4.0
u053,Goodfellas (1990),4.0
